Price,Close,High,Low,Open,Volume,Returns
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,
Date,,,,,,
2020-07-01,10430.0498046875,10447.0498046875,10299.599609375,10323.7998046875,573600,0.01614576253513236
2020-07-02,10551.7001953125,10598.2001953125,10485.5498046875,10493.0498046875,597400,0.015162488269368236
2020-07-03,10607.349609375,10631.2998046875,10562.650390625,10614.9501953125,525200,0.006856168858302869
2020-07-06,10763.650390625,10811.400390625,10695.099609375,10723.849609375,571200,0.019155681966531526
2020-07-07,10799.650390625,10813.7998046875,10689.7001953125,10802.849609375,636800,0.00434796730677558
2020-07-08,10705.75,10847.849609375,10676.5498046875,10818.650390625,767900,-0.011303190695734678
2020-07-09,10813.4501953125,10836.849609375,10733.0,10755.5498046875,618700,0.013078042538472357
2020-07-10,10768.0498046875,10819.400390625,10713.0,10764.099609375,590700,-0.0054580644240711405
2020-07-13,10802.7001953125,10894.0498046875,10756.0498046875,10851.849609375,554100,0.004183255894014359
2020-07-14,10607.349609375,10755.650390625,10562.900390625,10750.849609375,532400,-0.023508544820020637
2020-07-15,10618.2001953125,10827.4501953125,10577.75,10701.0,715900,0.001329810201247872
2020-07-16,10739.9501953125,10755.2998046875,10595.2001953125,10706.2001953125,694400,0.014906010160730744
2020-07-17,10901.7001953125,10933.4501953125,10749.650390625,10752.0,676900,0.019578768632630573
2020-07-20,11022.2001953125,11037.900390625,10953.0,10999.4501953125,554300,0.014369318289211152
2020-07-21,11162.25,11179.5498046875,11113.25,11126.099609375,772000,0.01651800392549383
2020-07-22,11132.599609375,11238.099609375,11056.5498046875,11231.2001953125,765100,-0.0034532023393581304
2020-07-23,11215.4501953125,11239.7998046875,11103.150390625,11135.0,621600,0.00967480781650023
2020-07-24,11194.150390625,11225.400390625,11090.2998046875,11149.9501953125,678900,-0.0024688929656451197
2020-07-27,11131.7998046875,11225.0,11087.849609375,11225.0,588100,-0.007240903408501043
2020-07-28,11300.5498046875,11317.75,11151.400390625,11154.099609375,683900,0.01970705580849772
2020-07-29,11202.849609375,11341.400390625,11149.75,11276.900390625,600700,-0.011239298627184192
2020-07-30,11102.150390625,11299.9501953125,11084.9501953125,11254.2998046875,677800,-0.011685329084972286
2020-07-31,11073.4501953125,11150.400390625,11026.650390625,11139.5,642600,-0.003360633083997544
2020-08-03,10891.599609375,11058.0498046875,10882.25,11057.5498046875,680900,-0.021348880208882193
2020-08-04,11095.25,11112.25,10908.099609375,10946.650390625,625700,0.0243073118097932
2020-08-05,11101.650390625,11225.650390625,11064.0498046875,11155.75,667600,0.0007499162085126354
2020-08-06,11200.150390625,11256.7998046875,11127.2998046875,11185.7001953125,600400,0.011534321068886633
2020-08-07,11214.0498046875,11231.900390625,11142.0498046875,11186.650390625,452600,0.0016133031835336542
2020-08-10,11270.150390625,11337.2998046875,11238.0,11270.25,492000,0.006503516837268131
2020-08-11,11322.5,11373.599609375,11299.150390625,11322.25,586100,0.006038472409748108
2020-08-12,11308.400390625,11322.0,11242.650390625,11289.0,609900,-0.0016188555696621254
2020-08-13,11300.4501953125,11359.2998046875,11269.9501953125,11334.849609375,562400,-0.000913944815291301
2020-08-14,11178.400390625,11366.25,11111.4501953125,11353.2998046875,645100,-0.014040568592529612
2020-08-17,11247.099609375,11267.099609375,11144.5,11248.900390625,634000,0.007989424358953846
2020-08-18,11385.349609375,11401.7001953125,11253.150390625,11259.7998046875,579200,0.015979675315597987
2020-08-19,11408.400390625,11460.349609375,11394.099609375,11452.150390625,626200,0.0026319802775598643
2020-08-20,11312.2001953125,11361.4501953125,11289.7998046875,11317.4501953125,791600,-0.010962119983886543
2020-08-21,11371.599609375,11418.5,11362.2001953125,11409.650390625,668700,0.006826190922014352
2020-08-24,11466.4501953125,11497.25,11410.650390625,11412.0,532900,0.010843308413452468
2020-08-25,11472.25,11525.900390625,11423.349609375,11513.099609375,638200,0.0006575484099546003
2020-08-26,11549.599609375,11561.75,11461.849609375,11512.849609375,743400,0.008765019258428031
2020-08-27,11559.25,11617.349609375,11540.599609375,11609.2998046875,719800,0.0010862288076478154
2020-08-28,11647.599609375,11686.0498046875,11589.400390625,11602.9501953125,807000,0.00993615435149342
2020-08-31,11387.5,11794.25,11325.849609375,11777.5498046875,1371800,-0.029029972142530083
2020-09-01,11470.25,11553.5498046875,11366.900390625,11464.2998046875,783800,0.009446761800219439
2020-09-02,11535.0,11554.75,11430.400390625,11478.5498046875,593500,0.007338549726466326
2020-09-03,11527.4501953125,11584.9501953125,11507.650390625,11566.2001953125,607100,-0.0008508665881013955
2020-09-04,11333.849609375,11452.0498046875,11303.650390625,11354.400390625,681300,-0.02183316843312776
2020-09-07,11355.0498046875,11381.150390625,11251.7001953125,11359.599609375,560300,0.0024316763373542828
2020-09-08,11317.349609375,11437.25,11290.4501953125,11378.5498046875,572200,-0.004316163711234322
2020-09-09,11278.0,11298.150390625,11185.150390625,11218.599609375,728900,-0.0045200063577716335
2020-09-10,11449.25,11464.0498046875,11327.400390625,11363.2998046875,679400,0.019739758822486197
2020-09-11,11464.4501953125,11493.5,11419.900390625,11447.7998046875,554800,0.001725899417538357
2020-09-14,11440.0498046875,11568.900390625,11383.5498046875,11540.150390625,642300,-0.0027668581809069505
2020-09-15,11521.7998046875,11535.9501953125,11442.25,11487.2001953125,506700,0.009289732283897446
2020-09-16,11604.5498046875,11618.099609375,11516.75,11538.4501953125,527800,0.00933664894578663
2020-09-17,11516.099609375,11587.2001953125,11498.5,11539.400390625,0,-0.009908635478457217
2020-09-18,11504.9501953125,11584.099609375,11446.099609375,11584.099609375,764200,-0.0012586065397915292
2020-09-21,11250.5498046875,11535.25,11218.5,11503.7998046875,602900,-0.028745931290276007
2020-09-22,11153.650390625,11302.2001953125,11084.650390625,11301.75,672200,-0.01119671842426453
2020-09-23,11131.849609375,11259.5498046875,11024.400390625,11258.75,714900,-0.0025409632391582004
2020-09-24,10805.5498046875,11015.2998046875,10790.2001953125,11011.0,706100,-0.03810595372547137
2020-09-25,11050.25,11072.599609375,10854.849609375,10910.400390625,559600,0.02943952502706091
2020-09-28,11227.5498046875,11239.349609375,11099.849609375,11140.849609375,472800,0.02085832864358266
2020-09-29,11222.400390625,11305.400390625,11181.0,11288.599609375,498300,-0.0005962332296629014
2020-09-30,11247.5498046875,11295.400390625,11184.5498046875,11244.4501953125,499300,0.0029133017129350904
2020-10-01,11416.9501953125,11428.599609375,11347.0498046875,11364.4501953125,447700,0.019579420552618767
2020-10-05,11503.349609375,11578.0498046875,11452.2998046875,11487.7998046875,530600,0.009837937133803631
2020-10-06,11662.400390625,11680.2998046875,11564.2998046875,11603.4501953125,561400,0.01797441811700573
2020-10-07,11738.849609375,11763.0498046875,11629.349609375,11679.25,513400,0.008521743470142984
2020-10-08,11834.599609375,11905.7001953125,11791.150390625,11835.400390625,608800,0.010603679588891924
2020-10-09,11914.2001953125,11938.599609375,11805.2001953125,11852.0498046875,611100,0.008743917423009107
2020-10-12,11930.9501953125,12022.0498046875,11867.2001953125,11973.5498046875,522600,0.0018276510082956055
2020-10-13,11934.5,11988.2001953125,11888.900390625,11934.650390625,458300,0.00038678780970535787
2020-10-14,11971.0498046875,11997.2001953125,11822.150390625,11917.400390625,569200,0.003981293400959341
2020-10-15,11680.349609375,12025.4501953125,11661.2998046875,12023.4501953125,608900,-0.03156868111585936
2020-10-16,11762.4501953125,11789.75,11667.849609375,11727.400390625,555800,0.009137634170905606
2020-10-19,11873.0498046875,11898.25,11820.400390625,11879.2001953125,541400,0.012223600508404054
2020-10-20,11896.7998046875,11949.25,11837.25,11861.0,453600,0.0026004270602665303
2020-10-21,11937.650390625,12018.650390625,11775.75,11958.5498046875,623700,0.004463869493527506
2020-10-22,11896.4501953125,11939.5498046875,11823.4501953125,11890.0,544900,-0.004486666316540167
2020-10-23,11930.349609375,11974.5498046875,11908.75,11957.900390625,502300,0.0037044023685835373
2020-10-26,11767.75,11942.849609375,11711.7001953125,11937.400390625,519800,-0.01771779529590618
2020-10-27,11889.400390625,11899.0498046875,11723.0,11807.099609375,616300,0.013438890851054874
2020-10-28,11729.599609375,11929.400390625,11684.849609375,11922.599609375,704000,-0.017472791629492678
2020-10-29,11670.7998046875,11744.150390625,11606.4501953125,11633.2998046875,555000,-0.006516824839669289
2020-10-30,11642.400390625,11748.9501953125,11535.4501953125,11678.4501953125,553700,-0.0031633854490778824
2020-11-02,11669.150390625,11725.650390625,11557.400390625,11697.349609375,568400,0.002986926993852879
2020-11-03,11813.5,11836.2001953125,11723.2998046875,11734.4501953125,674300,0.016081247212158933
2020-11-04,11908.5,11929.650390625,11756.400390625,11783.349609375,667300,0.010454141448342913
2020-11-05,12120.2998046875,12131.099609375,12027.599609375,12062.400390625,632500,0.023121278590397698
2020-11-06,12263.5498046875,12280.400390625,12131.849609375,12156.650390625,576800,0.015364718942676393
2020-11-09,12461.0498046875,12474.0498046875,12367.349609375,12399.400390625,553400,0.020936026198699876
2020-11-10,12631.099609375,12643.900390625,12475.25,12556.400390625,847500,0.017740459235673047
2020-11-11,12749.150390625,12769.75,12571.099609375,12680.599609375,880500,0.01214985396133641
2020-11-12,12690.7998046875,12741.150390625,12624.849609375,12702.150390625,622000,-0.00594986798293089
2020-11-13,12719.9501953125,12735.9501953125,12607.7001953125,12659.7001953125,513900,0.0029860614299897837
2020-11-17,12874.2001953125,12934.0498046875,12797.099609375,12932.5,707700,0.015764605750885386
2020-11-18,12938.25,12948.849609375,12819.349609375,12860.099609375,731300,0.006467566515243828
2020-11-19,12771.7001953125,12963.0,12745.75,12839.5,768800,-0.016734469197437863
2020-11-20,12859.0498046875,12892.4501953125,12730.25,12813.400390625,664000,0.00889110223783487
2020-11-23,12926.4501953125,12968.849609375,12825.7001953125,12960.2998046875,633100,0.00681391775779272
2020-11-24,13055.150390625,13079.099609375,12978.0,13002.599609375,571900,0.01294324825286688
2020-11-25,12858.400390625,13145.849609375,12833.650390625,13130.0,679000,-0.01959188460852005
2020-11-26,12987.0,13018.0,12790.400390625,12906.4501953125,549800,0.013001577731969772
2020-11-27,12968.9501953125,13035.2998046875,12914.2998046875,13012.0498046875,1162400,-0.0018067872560059816
2020-12-01,13109.0498046875,13128.400390625,12962.7998046875,13062.2001953125,583600,0.014043503093514098
2020-12-02,13113.75,13128.5,12983.5498046875,13121.400390625,717700,0.00046610959583561764
2020-12-03,13133.900390625,13216.599609375,13107.900390625,13215.2998046875,713700,0.001997560408922028
2020-12-04,13258.5498046875,13280.0498046875,13152.849609375,13177.400390625,640500,0.012337861066535583
2020-12-07,13355.75,13366.650390625,13241.9501953125,13264.849609375,591700,0.009530473224271875
2020-12-08,13392.9501953125,13435.4501953125,13311.0498046875,13393.849609375,543200,0.0036209313521331056
2020-12-09,13529.099609375,13548.900390625,13449.599609375,13458.099609375,502600,0.013215477971626989
2020-12-10,13478.2998046875,13503.5498046875,13399.2998046875,13488.5,553400,-0.004881311247644871
2020-12-11,13513.849609375,13579.349609375,13402.849609375,13512.2998046875,787700,0.0034288260955343875
2020-12-14,13558.150390625,13597.5,13472.4501953125,13571.4501953125,558400,0.004261629164871517
2020-12-15,13567.849609375,13589.650390625,13447.0498046875,13547.2001953125,497600,0.0009299929571305654
2020-12-16,13682.7001953125,13692.349609375,13606.4501953125,13663.099609375,462200,0.011004379177049772
2020-12-17,13740.7001953125,13773.25,13673.5498046875,13713.5498046875,416000,0.005510608207715629
2020-12-18,13760.5498046875,13772.849609375,13658.599609375,13764.400390625,519400,0.0018779604984250798
2020-12-21,13328.400390625,13777.5,13131.4501953125,13741.900390625,687300,-0.04082643835131329
2020-12-22,13466.2998046875,13492.0498046875,13192.900390625,13373.650390625,696200,0.013450169039590355
2020-12-23,13601.099609375,13619.4501953125,13432.2001953125,13473.5,458700,0.013013206941431111
2020-12-24,13749.25,13771.75,13626.900390625,13672.150390625,471400,0.014160289487163769
2020-12-28,13873.2001953125,13885.2998046875,13811.5498046875,13815.150390625,403600,0.011719566805916704
2020-12-29,13932.599609375,13967.599609375,13859.900390625,13910.349609375,439600,0.0055660725134884185
2020-12-30,13981.9501953125,13997.0,13864.9501953125,13980.900390625,380700,0.004604722989066734
2020-12-31,13981.75,14024.849609375,13936.4501953125,13970.0,452400,-1.8613562672864515e-05
2021-01-01,14018.5,14049.849609375,13991.349609375,13996.099609375,358100,0.003416954243925119
2021-01-04,14132.900390625,14147.9501953125,13953.75,14104.349609375,495000,0.010608874545243818
2021-01-05,14199.5,14215.599609375,14048.150390625,14075.150390625,492500,0.006126095125168574
2021-01-06,14146.25,14244.150390625,14039.900390625,14240.9501953125,632300,-0.004875171660974043
2021-01-07,14137.349609375,14256.25,14123.099609375,14253.75,559200,-0.0008179204957144415
2021-01-08,14347.25,14367.2998046875,14221.650390625,14258.400390625,613500,0.019301390667423913
2021-01-11,14484.75,14498.2001953125,14383.099609375,14474.0498046875,672900,0.012458833574378315
2021-01-12,14563.4501953125,14590.650390625,14432.849609375,14473.7998046875,929600,0.007063308231502141
2021-01-13,14564.849609375,14653.349609375,14435.7001953125,14639.7998046875,874000,0.00012491808306756003
2021-01-14,14595.599609375,14617.7998046875,14471.5,14550.0498046875,620200,0.0027446215424200117
2021-01-15,14433.7001953125,14617.4501953125,14357.849609375,14594.349609375,789600,-0.014420047405662073
2021-01-18,14281.2998046875,14459.150390625,14222.7998046875,14453.2998046875,762000,-0.013726245185336617
2021-01-19,14521.150390625,14546.0498046875,14350.849609375,14371.650390625,546100,0.021833150062181696
2021-01-20,14644.7001953125,14666.4501953125,14517.5498046875,14538.2998046875,623100,0.011060745311022014
2021-01-21,14590.349609375,14753.5498046875,14517.25,14730.9501953125,704600,-0.004824664266009715
2021-01-22,14371.900390625,14619.900390625,14357.75,14583.400390625,776800,-0.019463823141874958
2021-01-25,14238.900390625,14491.099609375,14218.599609375,14477.7998046875,618600,-0.012030420146300581
2021-01-27,13967.5,14237.9501953125,13929.2998046875,14237.9501953125,660700,-0.024778634454441385
2021-01-28,13817.5498046875,13898.25,13713.25,13810.400390625,637900,-0.013956345366475687
2021-01-29,13634.599609375,13966.849609375,13596.75,13946.599609375,753200,-0.017212549060294714
2021-02-01,14281.2001953125,14336.349609375,13661.75,13758.599609375,870500,0.061650564431739864
2021-02-02,14647.849609375,14731.7001953125,14469.150390625,14481.099609375,915000,0.03337564292654458
2021-02-03,14789.9501953125,14868.849609375,14574.150390625,14754.900390625,869500,0.012611459473240138
2021-02-04,14895.650390625,14913.7001953125,14714.75,14789.0498046875,884700,0.00929078543819577
2021-02-05,14924.25,15014.650390625,14864.75,14952.599609375,935600,0.002495996563594116
2021-02-08,15115.7998046875,15159.900390625,15041.0498046875,15064.2998046875,671200,0.016685243552858543
2021-02-09,15109.2998046875,15257.099609375,15064.2998046875,15164.150390625,713300,-0.0005590177237845828
2021-02-10,15106.5,15168.25,14977.2001953125,15119.0498046875,624800,-0.0002408944253406098
2021-02-11,15173.2998046875,15188.5,15065.400390625,15073.25,500100,0.0057485020417536335
2021-02-12,15163.2998046875,15243.5,15081.0,15186.2001953125,571800,-0.0008567681497985591
2021-02-15,15314.7001953125,15340.150390625,15243.400390625,15270.2998046875,456000,0.012980057793994004
2021-02-16,15313.4501953125,15431.75,15242.2001953125,15371.4501953125,648500,-0.00010610720283624753
2021-02-17,15208.900390625,15314.2998046875,15170.75,15279.900390625,504800,-0.008875514293660193
2021-02-18,15118.9501953125,15250.75,15078.0498046875,15238.7001953125,770600,-0.007688606730459624
2021-02-19,14981.75,15144.0498046875,14898.2001953125,15074.7998046875,712200,-0.011797132181938686
2021-02-22,14675.7001953125,15010.099609375,14635.0498046875,14999.0498046875,609900,-0.026556626969062337
2021-02-23,14707.7998046875,14854.5,14651.849609375,14782.25,744100,0.0028434413099301726
2021-02-24,14982.0,15008.7998046875,14504.5,14729.150390625,403800,0.024236137195221042
2021-02-25,15097.349609375,15176.5,15065.349609375,15079.849609375,803900,0.010008976918135204
2021-02-26,14529.150390625,14919.4501953125,14467.75,14888.599609375,1103600,-0.04892640122186177
2021-03-01,14761.5498046875,14806.7998046875,14638.5498046875,14702.5,507300,0.02079400585434048
2021-03-02,14919.099609375,14959.099609375,14760.7998046875,14865.2998046875,621700,0.013874880944324054
2021-03-03,15245.599609375,15273.150390625,14995.7998046875,15064.400390625,544200,0.02845010832512176
2021-03-04,15080.75,15202.349609375,14980.2001953125,15026.75,534900,-0.014056809681379701
2021-03-05,14938.099609375,15092.349609375,14862.099609375,14977.9501953125,640700,-0.012296835887638236
2021-03-08,14956.2001953125,15111.150390625,14919.900390625,15002.4501953125,0,0.0015752178880895863
2021-03-09,15098.400390625,15126.849609375,14925.4501953125,15049.900390625,675300,0.012360108282328808
2021-03-10,15174.7998046875,15218.4501953125,15100.849609375,15202.150390625,404600,0.0065781298489685286
2021-03-12,15030.9501953125,15336.2998046875,14953.599609375,15321.150390625,493200,-0.012323358106492755
2021-03-15,14929.5,15048.400390625,14745.849609375,15048.400390625,467500,-0.008774245952021009
2021-03-16,14910.4501953125,15051.599609375,14890.650390625,14996.099609375,100,-0.001658779335794902
2021-03-17,14721.2998046875,14956.5498046875,14696.0498046875,14946.5498046875,100,-0.016491487821729434
2021-03-18,14557.849609375,14875.2001953125,14478.599609375,14855.5,542200,-0.014433864993265778
2021-03-19,14744.0,14788.25,14350.099609375,14471.150390625,919200,0.01662302567383711
2021-03-22,14736.400390625,14763.900390625,14597.849609375,14736.2998046875,459000,-0.0006700686508070763
2021-03-23,14814.75,14878.599609375,14707.0,14768.5498046875,474200,0.0069117619966608595
2021-03-24,14549.400390625,14752.349609375,14535.0,14712.4501953125,456400,-0.02328453009247541
2021-03-25,14324.900390625,14575.599609375,14264.400390625,14570.900390625,606800,-0.020059245890851618
2021-03-26,14507.2998046875,14572.900390625,14414.25,14506.2998046875,481000,0.016552941508510256
2021-03-30,14845.099609375,14876.2998046875,14617.599609375,14628.5,594500,0.030270260627815637
2021-03-31,14690.7001953125,14813.75,14670.25,14811.849609375,463900,-0.013520908822632105
2021-04-01,14867.349609375,14883.2001953125,14692.4501953125,14798.400390625,445000,0.015631946416994037
2021-04-05,14637.7998046875,14849.849609375,14459.5,14837.7001953125,509700,-0.020071818712433853
2021-04-06,14683.5,14779.099609375,14573.900390625,14737.0,475300,0.004058687418803486
2021-04-07,14819.0498046875,14879.7998046875,14649.849609375,14716.4501953125,0,0.012000868055555558
2021-04-08,14873.7998046875,14984.150390625,14821.099609375,14875.650390625,514800,0.004802939522983785
2021-04-09,14834.849609375,14918.4501953125,14785.650390625,14882.650390625,504100,-0.003404325362123839
2021-04-12,14310.7998046875,14652.5,14248.7001953125,14644.650390625,650200,-0.045923266095209934
2021-04-13,14504.7998046875,14528.900390625,14274.900390625,14364.900390625,605100,0.017623054157838915
2021-04-15,14581.4501953125,14597.5498046875,14353.2001953125,14522.400390625,568000,0.0068698299290070874
2021-04-16,14617.849609375,14697.7001953125,14559.0,14599.599609375,577200,0.0032451668145093483
2021-04-19,14359.4501953125,14382.2998046875,14191.400390625,14306.599609375,512300,-0.02298007212126554
2021-04-20,14296.400390625,14526.9501953125,14207.2998046875,14526.7001953125,467400,-0.005708069945498761
2021-04-22,14406.150390625,14424.75,14151.400390625,14219.150390625,524600,0.009979784848048845
2021-04-23,14341.349609375,14461.150390625,14273.2998046875,14326.349609375,498100,-0.005847572969932469
2021-04-26,14485.0,14557.5,14421.2998046875,14449.4501953125,452700,0.013021473773320835
2021-04-27,14653.0498046875,14667.5498046875,14484.849609375,14493.7998046875,451800,0.015082136423455418
2021-04-28,14864.5498046875,14890.25,14694.9501953125,14710.5,457000,0.01876401183813923
2021-04-29,14894.900390625,15044.349609375,14814.4501953125,14979.0,517500,0.0026543529563409552
2021-04-30,14631.099609375,14855.4501953125,14601.7001953125,14747.349609375,613900,-0.02302405565873067
2021-05-03,14634.150390625,14673.849609375,14416.25,14481.0498046875,448900,0.00027106750216223665
2021-05-04,14496.5,14723.400390625,14461.5,14687.25,503400,-0.012227939650472364
2021-05-05,14617.849609375,14637.900390625,14506.599609375,14604.150390625,455900,0.01088224690011368
2021-05-06,14724.7998046875,14743.900390625,14611.5,14668.349609375,467800,0.00951133426746178
2021-05-07,14823.150390625,14863.0498046875,14765.5,14816.849609375,488000,0.008683022072602053
2021-05-10,14942.349609375,14966.900390625,14892.5,14928.25,522000,0.010453849572558061
2021-05-11,14850.75,14900.0,14771.400390625,14789.7001953125,647400,-0.007969261548584539
2021-05-12,14696.5,14824.0498046875,14649.7001953125,14823.5498046875,643800,-0.01350268504957658
2021-05-14,14677.7998046875,14749.650390625,14591.900390625,14749.400390625,620700,-0.0016541526149934317
2021-05-17,14923.150390625,14938.0,14725.349609375,14756.25,546400,0.021730488626564303
2021-05-18,15108.099609375,15137.25,15043.7001953125,15067.2001953125,583900,0.016111476335857546
2021-05-19,15030.150390625,15133.400390625,15008.849609375,15058.599609375,569100,-0.006707262130580538
2021-05-20,14906.0498046875,15069.7998046875,14884.900390625,15042.599609375,480300,-0.010733808879209873
2021-05-21,15175.2998046875,15190.0,14985.849609375,14987.7998046875,572900,0.023482076377467177
2021-05-24,15197.7001953125,15256.25,15145.4501953125,15211.349609375,579800,0.0019189411864869
2021-05-25,15208.4501953125,15293.849609375,15163.400390625,15291.75,441500,0.000919547024905043
2021-05-26,15301.4501953125,15319.900390625,15194.9501953125,15257.0498046875,384000,0.007949527956324044
2021-05-27,15337.849609375,15384.5498046875,15272.5,15323.9501953125,0,0.003092467555509626
2021-05-28,15435.650390625,15469.650390625,15394.75,15421.2001953125,468100,0.00828936381976828
2021-05-31,15582.7998046875,15606.349609375,15374.0,15437.75,436000,0.01239301444644243
2021-06-01,15574.849609375,15660.75,15528.2998046875,15629.650390625,409600,-0.0006632475572933117
2021-06-02,15576.2001953125,15597.4501953125,15459.849609375,15520.349609375,428600,0.00011273057286482757
2021-06-03,15690.349609375,15705.099609375,15611.0,15655.5498046875,410200,0.009526985813003975
2021-06-04,15670.25,15733.599609375,15622.349609375,15712.5,414200,-0.0016653224968223856
2021-06-07,15751.650390625,15773.4501953125,15678.099609375,15725.099609375,394000,0.006752955939598882
2021-06-08,15740.099609375,15778.7998046875,15680.0,15773.900390625,378200,-0.0009532979245105877
2021-06-09,15635.349609375,15800.4501953125,15566.900390625,15766.2998046875,457900,-0.008651470027476349
2021-06-10,15737.75,15751.25,15648.5,15692.099609375,298300,0.008514072990902745
2021-06-11,15799.349609375,15835.5498046875,15749.7998046875,15796.4501953125,363000,0.0050883698233545665
2021-06-14,15811.849609375,15823.0498046875,15606.5,15791.400390625,392900,0.001028523350755961
2021-06-15,15869.25,15901.599609375,15842.400390625,15866.9501953125,323300,0.004719277608626915
2021-06-16,15767.5498046875,15880.849609375,15742.599609375,15847.5,340200,-0.008331222578650556
2021-06-17,15691.400390625,15769.349609375,15616.75,15648.2998046875,357600,-0.006278352661478215
2021-06-18,15683.349609375,15761.5,15450.900390625,15756.5,640800,-0.0006669905403250076
2021-06-21,15746.5,15765.150390625,15505.650390625,15525.849609375,351500,0.005234564672551012
2021-06-22,15772.75,15895.75,15752.099609375,15840.5,322200,0.002167148255167861
2021-06-23,15686.9501953125,15862.9501953125,15673.9501953125,15862.7998046875,287500,-0.007071674000649841
2021-06-24,15790.4501953125,15821.400390625,15702.7001953125,15737.2998046875,316700,0.008577193037828756
2021-06-25,15860.349609375,15870.7998046875,15772.2998046875,15839.349609375,314600,0.005754695854601155
2021-06-28,15814.7001953125,15915.650390625,15792.150390625,15915.349609375,255100,-0.0037416727715870904
2021-06-29,15748.4501953125,15835.900390625,15724.0498046875,15807.5,360300,-0.005445882560930782
2021-06-30,15721.5,15839.099609375,15708.75,15776.900390625,262400,-0.0022246794745985677
2021-07-01,15680.0,15755.5498046875,15667.0498046875,15755.0498046875,224900,-0.0034316063988805157
2021-07-02,15722.2001953125,15738.349609375,15635.9501953125,15705.849609375,254800,0.0034987406827966527
2021-07-05,15834.349609375,15845.9501953125,15762.0498046875,15793.400390625,207000,0.009273144755192586
2021-07-06,15818.25,15914.2001953125,15801.0,15813.75,391400,-0.001321777825033521
2021-07-07,15879.650390625,15893.5498046875,15779.7001953125,15819.599609375,329300,0.005046102306671041
2021-07-08,15727.900390625,15885.75,15682.900390625,15855.400390625,307900,-0.01242313244606863
2021-07-09,15689.7998046875,15730.849609375,15632.75,15688.25,243200,-0.0031492291080552183
2021-07-12,15692.599609375,15789.2001953125,15644.75,15766.7998046875,216300,0.00023198167848290652
2021-07-13,15812.349609375,15820.7998046875,15744.599609375,15794.0,246700,0.009920281143666942
2021-07-14,15853.9501953125,15877.349609375,15764.2001953125,15808.7001953125,0,0.003420159752013352
2021-07-15,15924.2001953125,15952.349609375,15855.0,15872.150390625,284900,0.005760394026405047
2021-07-16,15923.400390625,15962.25,15882.599609375,15958.349609375,276300,-6.529345781881579e-05
2021-07-19,15752.400390625,15836.900390625,15707.5,15754.5,242100,-0.01396058596447024
2021-07-20,15632.099609375,15728.4501953125,15578.5498046875,15703.9501953125,274300,-0.00992807519786485
2021-07-22,15824.0498046875,15834.7998046875,15726.400390625,15736.599609375,265300,0.01596300306048446
2021-07-23,15856.0498046875,15899.7998046875,15768.400390625,15856.7998046875,294100,0.002628909824821002
2021-07-26,15824.4501953125,15893.349609375,15797.0,15849.2998046875,267100,-0.002590777191892757
2021-07-27,15746.4501953125,15881.5498046875,15701.0,15860.5,311000,-0.006407805563446167
2021-07-28,15709.400390625,15767.5,15513.4501953125,15761.5498046875,318600,-0.003058768515845467
2021-07-29,15778.4501953125,15817.349609375,15737.7998046875,15762.7001953125,401600,0.005714078441040882
2021-07-30,15763.0498046875,15862.7998046875,15744.849609375,15800.599609375,400000,-0.0012688513488129272
2021-08-02,15885.150390625,15892.900390625,15834.650390625,15874.900390625,244800,0.010069800177345734
2021-08-03,16130.75,16146.900390625,15914.349609375,15951.5498046875,341300,0.02009924264714098
2021-08-04,16258.7998046875,16290.2001953125,16176.150390625,16195.25,427300,0.010319715208142967
2021-08-05,16294.599609375,16349.4501953125,16210.2998046875,16288.9501953125,418200,0.0028624342911420355
2021-08-06,16238.2001953125,16336.75,16223.2998046875,16304.400390625,320100,-0.0044996035520299075
2021-08-09,16258.25,16320.75,16179.0498046875,16281.349609375,240500,0.001605149941511086
2021-08-10,16280.099609375,16359.25,16202.25,16274.7998046875,288000,0.0017470817700244278
2021-08-11,16282.25,16338.75,16162.5498046875,16327.2998046875,277900,0.00017171318846775918
2021-08-12,16364.400390625,16375.5,16286.900390625,16303.650390625,280200,0.006559014129650253
2021-08-13,16529.099609375,16543.599609375,16376.2998046875,16385.69921875,321900,0.013083827043101537
2021-08-16,16563.05078125,16589.400390625,16480.75,16518.400390625,254000,0.0026702315601308427
2021-08-17,16614.599609375,16628.55078125,16495.400390625,16545.25,297400,0.004045962150786897
2021-08-18,16568.849609375,16701.849609375,16535.849609375,16691.94921875,251800,-0.003579683013633428
2021-08-20,16450.5,16509.55078125,16376.0498046875,16382.5,350800,-0.009285767920812482
2021-08-23,16496.44921875,16592.5,16395.69921875,16592.25,275600,0.003631134881918352
2021-08-24,16624.599609375,16647.099609375,16495.30078125,16561.400390625,275400,0.010098870708682295
2021-08-25,16634.650390625,16712.44921875,16617.5,16654.0,265900,0.0007859446802936709
2021-08-26,16636.900390625,16683.69921875,16603.400390625,16627.94921875,253500,0.0001758377802547395
2021-08-27,16705.19921875,16722.05078125,16565.599609375,16642.55078125,217400,0.005336840065024018
2021-08-30,16931.05078125,16951.5,16764.849609375,16775.849609375,283500,0.017575787478215445
2021-08-31,17132.19921875,17153.5,16915.849609375,16947.5,464400,0.015444580028050403
2021-09-01,17076.25,17225.75,17055.05078125,17185.599609375,301900,-0.004245455206672888
